PID,county_state,county,state,area,poptotal,popdensity,popwhite,popblack,popamerindian,popasian,popother,percwhite,percblack,percamerindan,percasian,percother,popadults,perchsd,percollege,percprof,poppovertyknown,percpovertyknown,percbelowpoverty,percchildbelowpovert,percadultpoverty,percelderlypoverty,inmetro,category
1268,"ROSCOMMON, MI",ROSCOMMON,MI,0.034,19776,581.6470589999999,19597,37,101,23,18,99.09486245954693,0.18709546925566342,0.51072006,0.11630259,0.09101941999999999,14435,69.38690679999999,13.363353,2.8126082399999994,19602,99.1201456,18.0542802,26.037091300000004,17.995796899999995,13.0744236,0,AHR
1269,"SAGINAW, MI",SAGINAW,MI,0.048,211946,4415.5416700000005,165430,36849,915,1272,7480,78.05290026704915,17.386032291243996,0.43171374,0.60015287,3.5292008299999997,131154,74.8128155,19.708129399999997,4.48709151,208790,98.5109415,17.2489104,26.2936776,14.5334371,10.8787742,1,AAU
1270,"ST CLAIR, MI",ST CLAIR,MI,0.04,145607,3640.175,140294,2987,745,475,1106,96.35113696456901,2.051412363416594,0.5116512300000001,0.32622058000000004,0.75957887,91241,74.80080229999999,17.641192,4.077114459999999,144101,98.9657091,10.932609800000002,15.0850124,9.306447220000003,9.42984334,1,AAU
1271,"ST JOSEPH, MI",ST JOSEPH,MI,0.028999999999999998,58913,2031.48276,56661,1600,226,258,168,96.17741415307317,2.7158691630030725,0.38361652,0.43793390000000004,0.28516626000000006,36757,73.7601001,17.011725700000003,3.8142394599999996,58033,98.506272,11.491737500000001,16.6746699,9.77610991,8.228421789999997,0,AAR
1272,"SANILAC, MI",SANILAC,MI,0.056,39928,713,39232,39,195,71,391,98.25686235223402,0.09767581646964536,0.4883790800000001,0.17782008000000002,NA,25404,72.1461187,13.7970398,3.11368288,39486,98.8930074,14.2962063,18.748882899999998,11.923586900000002,14.105634700000001,0,AAR
1273,"SCHOOLCRAFT, MI",SCHOOLCRAFT,MI,0.07500000000000001,8302,110.693333,7755,7,519,13,8,93.41122621055167,0.08431703204047217,6.251505659999999,0.15658877000000002,0.09636232,5643,71.59312420000002,14.566719800000001,2.76448698,8218,98.98819560000001,16.609880700000005,20.7288216,15.321212099999999,14.8989899,0,AAR
1274,"SHIAWASSEE, MI",SHIAWASSEE,MI,0.031,69770,2250.64516,68686,93,397,223,371,98.44632363480005,0.13329511251254123,0.56901247,0.31962161,0.53174717,43097,78.74562030000001,17.291226799999997,3.4712392999999997,69020,98.9250394,10.5882353,14.5300886,9.057358139999998,8.88030888,0,AAR
1275,"TUSCOLA, MI",TUSCOLA,MI,0.048,55498,1156.20833,54051,478,345,206,418,97.39269883599408,0.8612922988215791,0.6216440200000001,0.37118455,0.75318029,34607,72.9505591,14.124310099999997,2.5572861,54175,97.6161303,12.8583295,17.2158102,11.4048489,10.074801299999999,0,AAR
1276,"VAN BUREN, MI",VAN BUREN,MI,0.037,70060,1893.51351,63189,4690,646,217,1318,90.19269197830431,6.694262061090493,0.9220668,0.30973450999999996,1.8812446499999997,43758,71.8405777,17.8047443,4.48146625,69093,98.6197545,15.1332262,21.0408367,12.485311399999999,13.4497364,1,AAU
1277,"WASHTENAW, MI",WASHTENAW,MI,0.041,282937,6900.90244,236390,31720,1076,11724,2027,83.54863450167352,11.21097629507629,0.38029667,4.14367863,0.7164138999999998,167214,87.20980300000001,48.07851020000001,20.7913213,261261,92.3389306,12.162932900000001,10.797816399999999,13.455455900000002,7.17477744,1,HAU
1278,"WAYNE, MI",WAYNE,MI,0.034999999999999996,2111687,60333.914300000004,1212007,849109,8048,21704,20819,57.39520108804004,40.20998377126913,0.38111709,1.0278038399999998,0.98589422,1324635,69.95157160000001,19.4104036,4.985750790000001,2084529,98.71391930000001,20.065300099999998,30.56427,17.066225799999998,13.247350099999997,1,AHU
1279,"WEXFORD, MI",WEXFORD,MI,0.034,26360,775.294118,26040,34,178,87,21,98.78603945371776,0.12898330804248861,0.6752655499999999,0.3300455199999999,0.07966616000000001,16597,74.6158944,18.2322106,3.59703561,26038,98.77845219999999,14.640141299999998,20.130823700000004,12.456546900000003,12.323274999999999,0,AAR
2009,"ADAMS, OH",ADAMS,OH,0.034999999999999996,25371,724.885714,25212,47,67,30,15,99.37330022466597,0.18525087698553466,0.26408104,0.11824524000000002,0.059122620000000015,15569,58.3852527,8.741730359999998,2.1581347500000008,25028,98.6480627,28.528048599999998,35.02468459999999,25.7522586,26.1800599,0,LHR
2010,"ALLEN, OH",ALLEN,OH,0.024,109755,4573.125000000001,96177,12313,202,572,491,87.62880962142955,11.218623297344084,0.18404628000000003,NA,0.44736003,68893,76.1499717,17.366060400000002,3.4793084899999993,104543,95.25124140000001,12.6665583,17.857986200000003,10.567921399999998,10.744423499999998,1,AAU
2011,"ASHLAND, OH",ASHLAND,OH,0.025,47507,1900.28,46686,460,49,271,41,98.2718336245185,0.9682783589786769,0.10314269000000001,0.57044225,0.08630307000000001,29403,76.00244869999999,17.2669455,4.1594395099999995,45486,95.7458901,11.3441498,17.2289909,9.159434460000002,8.6742843100000009,0,AAR
2012,"ASHTABULA, OH",ASHTABULA,OH,0.041,99821,2434.65854,95465,3138,196,350,672,95.63618877791247,3.143627092495567,0.19635147,0.35062762,0.6732050399999999,63850,72.3790133,13.2435395,2.8833202800000004,97541,97.7159115,16.117325000000005,23.8186247,13.669953099999999,11.907768299999999,1,AAU
2013,"ATHENS, OH",ATHENS,OH,0.03,59549,1984.9666700000002,56163,1678,167,1374,167,94.31392634637021,2.8178474869435255,0.28044132,2.30734353,0.28044132,30179,74.6114848,29.1494085,12.044799399999999,51002,85.64711410000001,28.673385400000004,29.2581157,31.7442813,14.324955399999999,0,AHR
2014,"AUGLAIZE, OH",AUGLAIZE,OH,0.024,44585,1857.70833,44225,66,50,177,67,99.19255354940002,0.14803184927666255,0.11214534000000001,0.39699450000000003,0.15027476,27676,76.4561353,16.176470600000002,3.2446885400000003,43911,98.4882808,6.26949967,8.14294535,5.283799510000001,6.08875129,1,ALU
2015,"BELMONT, OH",BELMONT,OH,0.031,71074,2292.7096799999995,69520,1308,81,129,36,97.81354644455075,1.840335425049948,0.11396573000000002,0.18150096999999998,0.050651430000000004,48645,72.3424812,14.1576729,3.2274642800000004,69952,98.42136360000002,17.419087400000002,25.849973000000002,15.7629051,12.5753241,1,AAU
2016,"BROWN, OH",BROWN,OH,0.028,34966,1248.78571,34487,406,28,30,15,98.63009780930047,1.1611279528685008,0.08007779,0.08579763000000001,NA,21769,64.9088153,11.4336901,3.1742386,34439,98.49282160000001,14.155463300000001,18.690079700000002,11.145723299999998,16.314847900000004,1,LAU
2017,"BUTLER, OH",BUTLER,OH,0.028,291479,10409.9643,274892,13134,379,2659,415,94.30936705560264,4.505984993773136,0.13002651999999998,0.91224411,0.14237732,176989,75.97364809999999,24.225234299999997,6.75917712,279692,95.95614090000001,10.649929199999999,13.173073099999998,10.003273199999999,8.52227905,1,AAU
2018,"CARROLL, OH",CARROLL,OH,0.024,26521,1105.04167,26254,135,65,29,38,98.99325063157498,0.5090305795407414,0.24508880000000002,0.10934730999999998,0.14328268000000002,17124,71.52534449999999,11.323289,3.0717122199999998,26075,98.3183138,11.746884,14.618352199999999,10.9407318,9.758131779999998,1,AAU
2019,"CHAMPAIGN, OH",CHAMPAIGN,OH,0.026000000000000002,36019,1385.34615,34698,992,68,113,148,96.3324911852078,2.754102001721314,0.18878925000000002,NA,0.41089425,23023,75.3898276,13.9121748,2.8971028999999997,35404,98.2925678,8.826686250000003,12.379656800000003,6.824055669999998,9.933659220000001,0,AAR
2020,"CLARK, OH",CLARK,OH,0.024,147548,6147.8333299999995,133242,13031,294,653,328,90.30417220158864,8.831702225716377,0.19925719000000003,0.44256784,0.22230054,93950,73.360298,17.784992,4.60883449,143046,96.9487895,13.4166632,20.481441599999997,11.095735000000001,10.434613099999998,1,AAU
2021,"CLERMONT, OH",CLERMONT,OH,0.026000000000000002,150187,5776.42308,148084,1291,218,453,141,98.59974565042248,0.8595950381857285,0.14515238000000003,0.30162398,0.09388295999999999,91613,72.7833386,19.6893454,4.5528473,148417,98.82146920000001,8.69374802,11.907872099999999,7.0066905,9.0945467,1,AAU
2022,"CLINTON, OH",CLINTON,OH,0.024,35415,1475.625,34471,716,59,138,31,97.33446279824933,2.021742199632924,0.16659608000000004,0.3896654,0.08753353000000001,21969,74.3320133,15.7631208,3.77349902,34521,97.4756459,12.250514200000001,14.737168199999997,10.614229799999999,13.412162200000001,0,AAR
2023,"COLUMBIANA, OH",COLUMBIANA,OH,0.031,108276,3492.77419,106369,1409,174,219,105,98.23876020540101,1.3013040747718794,0.16070043000000003,0.20226089000000003,0.0969744,70249,71.80031029999999,13.0905778,2.8797562999999995,106943,98.7688869,15.8916432,23.2200959,13.644256099999998,12.037750399999998,1,AAU
2024,"COSHOCTON, OH",COSHOCTON,OH,0.034,35427,1041.9705900000001,34819,415,68,112,13,98.28379484573912,1.1714229260168798,0.19194400000000003,0.3161430499999999,0.03669518,22878,71.3305359,11.6793426,2.42154034,34833,98.32331269999999,13.188642999999999,17.751112,11.1867496,12.150537600000002,0,AAR
2025,"CRAWFORD, OH",CRAWFORD,OH,0.023,47870,2081.3043500000003,47361,253,67,116,73,98.93670357217465,0.5285147273866723,0.13996240000000004,0.24232296,0.15249634000000006,30958,73.8193682,14.258026999999998,2.9717681999999996,47189,98.57739709999998,11.591684500000001,15.418152999999998,10.121833299999999,10.4140383,1,AAU
2026,"CUYAHOGA, OH",CUYAHOGA,OH,0.026000000000000002,1412140,54313.0769,1025756,350185,2533,18085,15581,72.63840695681732,24.798178650841983,0.17937315,1.28068039,1.10336086,943924,74.0130561,25.085388199999997,7.356736349999999,1388547,98.3292733,13.7661167,21.5809764,11.6755057,10.213390999999998,1,AAU
2027,"DARKE, OH",DARKE,OH,0.036,53619,1489.4166700000003,53067,184,96,114,158,98.97051418340513,0.3431619388649546,0.17904101000000003,0.21261120000000003,0.29467166000000006,34048,73.45805920000001,13.475094000000002,3.2189849600000002,52557,98.01935879999999,8.98643378,12.134572299999999,7.14033102,9.59320612,0,AAR
2028,"DEFIANCE, OH",DEFIANCE,OH,0.023,39350,1710.86957,36962,493,80,121,1694,93.93138500635324,1.252858958068615,0.20330368000000001,NA,4.304955529999998,24362,76.7670963,18.1881619,3.4438880199999997,38386,97.55019060000001,8.7584015,11.432206500000001,7.110924839999998,9.766418419999999,0,AAR
2029,"DELAWARE, OH",DELAWARE,OH,0.027,66929,2478.8518500000005,64888,1424,104,385,128,96.95049978335251,2.1276277846673337,0.15538855000000001,0.57523644,0.19124744000000005,41799,84.37283189999998,31.594057300000003,9.342328759999997,63986,95.602803,5.6731159899999994,6.5723747,4.5244107699999985,9.06414817,1,HLU
2030,"ERIE, OH",ERIE,OH,0.014,76779,5484.21429,69613,6312,150,265,439,90.66671876424543,8.220997929121244,0.19536592,0.34514646,0.5717709300000001,50112,76.23922410000002,18.738026799999997,4.63761175,75406,98.21175060000002,8.98602233,12.668274099999998,7.138112629999999,9.33003597,0,AAR
2031,"FAIRFIELD, OH",FAIRFIELD,OH,0.028999999999999998,103461,3567.6206899999997,101610,1153,193,378,127,98.210920056833,1.114429591826872,0.18654372,0.36535506,NA,65269,78.75101500000001,21.077387400000003,4.84763058,100916,97.54013590000001,8.777597210000001,11.6821249,6.9252938,10.537352599999998,1,AAU
2032,"FAYETTE, OH",FAYETTE,OH,0.024,27466,1144.4166700000003,26593,662,50,102,59,96.82152479429112,2.4102526760358263,0.18204325000000002,0.37136824,0.21481104000000004,17854,65.2850902,11.874089800000002,2.1451775500000005,26886,97.88829829999999,16.220337699999998,21.950537899999997,13.5346455,15.9820151,0,LAR
2033,"FRANKLIN, OH",FRANKLIN,OH,0.034,961437,28277.558800000003,783714,152840,2056,19437,3390,81.51485744775788,15.897037455392294,0.21384657,2.0216613299999997,0.35259720999999994,597303,80.9987561,32.204593,9.140921779999996,935142,97.2650314,12.9900058,17.637868500000007,11.8183828,9.749348559999998,1,HAU
2034,"FULTON, OH",FULTON,OH,0.025,38498,1539.92,37097,93,62,137,1109,96.36084991428126,0.24157099070081564,0.16104733000000004,0.35586264,2.8806691299999994,23846,78.2563113,16.4765579,3.3296988999999995,37995,98.6934386,6.22976707,7.5815483100000005,4.939823090000002,8.1255161,1,ALU
2035,"GALLIA, OH",GALLIA,OH,0.026000000000000002,30954,1190.53846,29831,871,79,136,37,96.37203592427474,2.813852813852814,0.25521742,0.43936163000000006,0.11953221,19586,64.17849479999998,14.9341366,4.324517509999998,29824,96.34942170000001,22.488599799999992,28.460781899999997,19.7789588,21.765393599999996,0,LHR
2036,"GEAUGA, OH",GEAUGA,OH,0.024,81129,3380.3750000000005,79629,1056,83,312,49,98.1510927042118,1.3016307362348851,0.10230620000000001,0.38457272000000003,0.06039764,51290,82.04133360000002,31.627997700000005,9.122635990000001,80419,99.1248505,5.552170509999999,8.49137931,4.101881939999999,5.40397817,1,HLU
2037,"GREENE, OH",GREENE,OH,0.025,136731,5469.24,124081,9611,398,2133,508,90.7482575275541,7.029130189934982,0.2910824900000001,NA,0.37153242,83757,82.3740105,31.956731999999995,11.061762,130134,95.17519799999998,9.490986210000003,12.0735213,8.7175598,7.883562410000001,1,HAU
2038,"GUERNSEY, OH",GUERNSEY,OH,0.032,39024,1219.5,38166,616,70,141,31,97.80135301353013,1.5785157851578517,0.17937679,0.36131611,0.07943829,25188,71.35937749999998,13.514371899999997,2.5726536399999995,38112,97.6629766,17.472187199999997,24.321473100000002,15.0734936,14.3717608,0,AAR
2039,"HAMILTON, OH",HAMILTON,OH,0.025,866228,34649.119999999995,672972,181145,1204,9198,1709,77.68993844576717,20.911930808055153,0.13899343000000006,1.06184515,0.19729217000000002,551233,75.64967990000001,29.788310899999995,8.617227199999999,846909,97.7697558,13.2924553,19.570569,11.169832000000001,10.696061299999998,1,AAU
2040,"HANCOCK, OH",HANCOCK,OH,0.031,65536,2114.06452,63572,591,91,401,881,97.003173828125,0.90179443359375,0.13885498000000002,0.61187744,1.34429932,41492,82.91959900000002,24.450496499999996,5.54564735,64198,97.95837399999999,7.27748528,8.450060030000001,6.5180719599999994,7.936658450000001,0,HLR
2041,"HARDIN, OH",HARDIN,OH,0.028,31111,1111.1071399999998,30661,236,66,115,33,98.55356626273665,0.7585741377647778,0.21214361,0.36964418,0.10607181,18589,73.95233739999999,16.030986100000003,4.3251385199999985,29111,93.5714056,16.382123599999996,21.816574000000003,14.936820299999999,12.594553699999999,0,AAR
2042,"HARRISON, OH",HARRISON,OH,0.025,16085,643.4,15645,393,22,15,10,97.26453217283184,2.443270127447933,0.13677339000000002,0.09325459,0.062169720000000005,10726,69.7557337,10.553794500000002,1.96718255,15808,98.2778987,19.6988866,29.3435341,18.299535799999997,11.960784300000002,0,AHR
2043,"HENRY, OH",HENRY,OH,0.025,29108,1164.32,27951,147,53,95,862,96.02514772571115,0.5050158032156108,0.18208053,0.3263707600000001,2.9613851899999997,18245,75.43436560000002,15.258975099999997,2.65826254,28491,97.88030779999998,6.96360254,8.67297428,5.107684299999999,9.922099220000002,0,ALR
2044,"HIGHLAND, OH",HIGHLAND,OH,0.034,35728,1050.82353,34876,692,73,71,16,97.615315718764,1.9368562472010749,0.20432154,0.19872369,0.0447828,22784,66.48086380000001,12.311271099999997,2.4929775299999997,35314,98.84124500000001,16.483547599999994,19.438422599999996,14.341374899999998,18.154114100000005,0,LAR
2045,"HOCKING, OH",HOCKING,OH,0.024,25533,1063.875,25199,234,55,25,20,98.6918889280539,0.9164610504053579,0.21540751000000002,0.09791251,0.07833000000000001,16368,67.8457967,12.85435,2.7126099699999995,24857,97.35244589999999,15.709860399999998,20.7745956,13.4820216,14.991523399999998,0,LAR
2046,"HOLMES, OH",HOLMES,OH,0.025,32849,1313.96,32706,52,24,43,24,99.56467472373588,0.15830010045967913,0.07306158000000001,0.13090201,NA,17780,46.912260999999994,9.330708659999999,1.72665917,31830,96.89792690000002,17.244737699999998,24.5171128,12.352242200000003,15.357939100000001,0,LAR
2047,"HURON, OH",HURON,OH,0.03,56240,1874.66667,54982,597,85,153,423,97.76315789473684,1.0615220483641536,0.15113798000000003,0.27204836000000004,0.75213371,34521,74.131688,13.449784200000002,2.95472321,55535,98.74644380000001,9.50391645,13.0375596,8.020761919999998,8.168401779999998,0,AAR
2048,"JACKSON, OH",JACKSON,OH,0.024,30230,1259.5833299999997,29895,218,53,39,25,98.8918293086338,0.7211379424412835,0.17532253,0.12901092,0.08269931,19136,60.8800167,10.984531800000001,2.9525501699999994,29874,98.82236189999999,24.1882573,30.173661400000004,21.0996006,24.163368100000003,0,LHR
2049,"JEFFERSON, OH",JEFFERSON,OH,0.022,80298,3649.90909,75270,4488,167,266,107,93.73832474034222,5.589180303369947,0.20797529000000003,0.33126602999999993,0.13325363,54294,71.879029,13.8431503,2.81799094,78510,97.7732945,17.1494077,26.2505981,15.741935499999999,10.8577511,1,AAU
2050,"KNOX, OH",KNOX,OH,0.03,47473,1582.4333299999998,46747,381,93,195,57,98.4707096665473,0.8025614559855075,0.19590083000000003,0.4107598,0.12006825000000002,29992,75.20005330000001,16.771138999999998,4.2011203,44269,93.2509005,12.4511509,18.1717025,10.585341399999999,9.88372093,0,AAR
2051,"LAKE, OH",LAKE,OH,0.013000000000000001,215499,16576.8462,209879,3528,250,1447,395,97.39209926728198,1.6371305667311682,0.11600982,0.6714648299999999,0.18329551,142348,81.05206960000001,23.6828055,5.20274257,213036,98.85707129999999,4.897294349999999,7.140985819999998,3.9334851399999997,4.90623387,1,HLU
2052,"LAWRENCE, OH",LAWRENCE,OH,0.026000000000000002,61834,2378.23077,60115,1559,57,75,28,97.21997606494809,2.521266617071514,0.09218229,0.12129249000000002,0.045282529999999994,39219,65.87878319999999,12.208368399999996,3.14643413,61007,98.66254809999998,23.539921600000003,33.230002400000004,21.1064359,16.387526599999998,1,LHU
2053,"LICKING, OH",LICKING,OH,0.04,128300,3207.5,125181,2217,247,475,180,97.56897895557287,1.7279812938425565,0.19251754000000001,0.37022603,0.14029618000000005,81642,76.42512430000001,18.179368500000002,4.53565567,124678,97.1769291,10.4998476,14.795073299999999,8.843366779999998,9.294302669999999,1,AAU
2054,"LOGAN, OH",LOGAN,OH,0.027,42310,1567.03704,41156,804,58,240,52,97.27251240841409,1.9002599858189553,0.13708343000000003,0.5672417900000001,0.12290239,26780,74.48842420000001,13.323375699999998,3.33457804,41566,98.24155050000002,10.467689900000002,13.548499999999999,9.221063929999998,9.521973789999997,0,AAR
2055,"LORAIN, OH",LORAIN,OH,0.028999999999999998,271126,9349.172410000001,241549,21230,738,1479,6130,89.09104991775042,7.8303076798241404,0.27219817,NA,2.26094141,169492,75.28201920000001,18.8616572,4.283978,265062,97.7634015,11.491273699999997,17.386121999999997,9.428374109999998,8.426620739999999,1,AAU
2056,"LUCAS, OH",LUCAS,OH,0.021,462361,22017.190499999997,380155,68456,1164,4981,7605,82.2203862349982,14.80574702451115,0.25175133999999993,1.0772967399999998,1.64481866,289965,76.23402820000001,23.5504285,6.005897259999999,454351,98.26758740000001,15.268811999999999,21.491652799999997,13.4944573,11.4228016,1,AAU
2057,"MADISON, OH",MADISON,OH,0.028,37068,1323.8571399999998,33947,2764,96,157,104,91.5803388367325,7.456566310564368,0.25898349000000004,0.42354592,0.28056545,23896,69.49280209999999,13.3788082,2.6740877100000002,32904,88.7665911,8.427546800000002,11.276549200000002,7.12069334,8.11343048,1,AAU
2058,"MAHONING, OH",MAHONING,OH,0.024,264806,11033.5833,221109,39681,444,985,2587,83.49848568385913,14.98493236558084,0.16766992,0.37197042,0.9769416100000001,176658,74.6006408,18.1757973,4.52342945,260264,98.28478209999999,15.9196047,25.0271849,13.8501553,10.7028532,1,AAU
2059,"MARION, OH",MARION,OH,0.024,64274,2678.0833300000004,60948,2707,148,285,186,94.82527927311199,4.211656346267542,0.23026418000000004,0.44341413,0.2893860700000001,41239,73.75785060000001,15.0270375,3.0432357700000003,61526,95.72455430000001,12.713324399999998,18.283035499999997,10.749387599999999,10.018903599999998,0,AAR
2060,"MEDINA, OH",MEDINA,OH,0.025,122354,4894.160000000001,120504,850,172,684,144,98.48799385389934,0.6947055265867892,0.14057571,0.55903362,0.11769129000000002,76962,82.3978067,23.702606499999995,4.8855279199999995,121055,98.9383265,5.52063112,7.85156137,4.211029690000001,6.324058919999999,1,HLU
2061,"MEIGS, OH",MEIGS,OH,0.025,22987,919.48,22734,177,44,20,12,98.89937790925306,0.7700004350284944,0.19141254000000002,0.08700570000000002,NA,14772,64.0265367,11.677498,2.38288654,22665,98.5992082,26.009265400000004,34.9729464,23.6672906,19.957934100000003,0,LHR
2062,"MERCER, OH",MERCER,OH,0.028,39443,1408.67857,39131,14,85,100,113,99.20898511776488,0.03549425753619147,0.21550085000000002,0.25353041,0.2864893600000001,23780,75.4793944,14.1000841,3.32632464,38961,98.77798340000001,6.7041400399999995,7.627048839999999,5.68931069,8.044117649999999,0,ALR
2063,"MIAMI, OH",MIAMI,OH,0.024,93182,3882.5833300000004,90519,1779,158,606,120,97.14215191775236,1.9091670065034019,0.16956064,0.65034019,0.12878024000000002,59893,76.56654370000001,19.2777119,4.43457499,92127,98.8678071,8.35151476,12.3240006,6.30440618,8.913941139999999,1,AAU
2064,"MONROE, OH",MONROE,OH,0.026000000000000002,15497,596.038462,15437,19,26,12,3,99.61282828934633,0.1226043750403304,0.16777441,NA,0.019358590000000005,10196,69.44880350000001,10.513926999999999,2.5990584499999994,15276,98.5739175,21.4912281,28.809219,18.688998700000003,19.7591146,0,AHR
2065,"MONTGOMERY, OH",MONTGOMERY,OH,0.027,573809,21252.1852,463551,101817,1065,5886,1490,80.78489532231107,17.74405769167092,0.18560183,1.0257768699999998,0.25966829,371530,77.7571125,26.5504804,7.0042796,561952,97.93363300000001,12.628658699999997,19.452072299999998,10.604337099999999,9.440868219999999,1,AAU
2066,"MORGAN, OH",MORGAN,OH,0.025,14194,567.76,13524,570,64,12,24,95.27969564604763,4.015781316049035,0.45089474,0.08454276000000001,0.16908553,8980,71.5812918,11.380846300000002,2.316258349999999,13924,98.09778779999999,21.2079862,31.325,17.948717899999995,14.8148148,0,AHR
2067,"MORROW, OH",MORROW,OH,0.024,27749,1156.20833,27579,64,49,38,19,99.38736531046163,0.23063894194385384,0.17658294000000002,0.13694187000000002,0.06847094000000001,17158,71.32532929999999,12.105140500000001,2.54691689,27440,98.8864464,11.0750729,17.374905700000006,8.39833593,8.898098489999999,0,AAR
2068,"MUSKINGUM, OH",MUSKINGUM,OH,0.041,82068,2001.65854,78125,3468,214,152,109,95.19544767753571,4.2257640005848804,0.26075937,0.18521226000000002,0.13281669000000002,51692,71.140602,15.323454300000002,3.5730867400000004,80009,97.49110490000002,14.720843899999998,21.356981200000003,12.623166699999999,11.137507,0,AAR
2069,"NOBLE, OH",NOBLE,OH,0.024,11336,472.3333329999999,11301,7,15,9,4,99.69124911785462,0.061750176429075515,0.13232180999999998,0.07939308,0.035285819999999996,7235,69.85487209999998,8.84588804,1.5756738099999998,11176,98.5885674,16.374373700000003,22.7357901,12.8071997,16.484517299999997,0,AAR
2070,"OTTAWA, OH",OTTAWA,OH,0.016,40029,2501.8125000000005,39029,265,51,94,590,97.50181118688951,0.6620200354742811,0.12740763000000002,0.23482975,1.4739313999999997,26931,75.8568193,19.338309,4.214474029999999,39392,98.40865370000002,6.613017869999998,9.54335557,5.25392428,6.723425569999999,0,ALR
2071,"PAULDING, OH",PAULDING,OH,0.025,20488,819.52,19920,236,54,20,258,97.22764545099571,1.1518937914877,0.26356892000000004,0.09761812,1.25927372,12456,72.23025050000001,11.488439300000001,2.8259473299999995,20298,99.0726279,9.789141789999999,11.970321499999999,8.169756450000001,11.210901199999999,0,AAR
2072,"PERRY, OH",PERRY,OH,0.023,31557,1372.0434799999998,31408,57,46,21,25,99.5278385144342,0.18062553474664894,0.14576798000000005,0.06654625000000002,0.07922173000000002,19411,68.5539127,10.107670899999999,2.18432847,31255,99.04300160000001,19.065749499999992,25.3889985,16.378295700000002,16.7218221,0,AHR
2073,"PICKAWAY, OH",PICKAWAY,OH,0.03,48255,1608.5,44867,3036,127,95,130,92.97896591026836,6.291576002486789,0.26318516000000003,NA,0.26940213,31380,69.71000640000001,13.094327599999998,2.93499044,42392,87.84996370000002,12.0777505,16.3463189,9.942144350000001,12.4391393,1,AAU
2074,"PIKE, OH",PIKE,OH,0.026000000000000002,24249,932.653846,23807,327,72,41,2,98.1772444224504,1.3485092168749226,0.2969194600000001,0.16907914000000002,0.00824776,15099,60.77223660000001,12.444532800000001,3.23862507,23830,98.2720937,26.575744899999997,36.915078,22.223958700000004,22.7062546,0,LHR
2075,"PORTAGE, OH",PORTAGE,OH,0.03,142585,4752.8333299999995,136998,3906,292,1191,198,96.08163551565733,2.7394185924185575,0.20479013000000004,0.8352912300000002,0.13886454,82726,79.31001140000001,21.881875100000006,6.58680463,133447,93.59119120000001,11.908847699999999,13.3814451,12.153734100000001,7.97863462,1,AAU
2076,"PREBLE, OH",PREBLE,OH,0.025,40113,1604.52,39819,147,53,65,29,99.26707052576471,0.36646473711764266,0.13212674,0.16204223000000004,NA,25469,72.46063840000001,11.233263999999998,2.39899486,39614,98.7560143,10.188317299999998,15.565561,8.125056390000001,8.240670219999998,0,AAR
2077,"PUTNAM, OH",PUTNAM,OH,0.028999999999999998,33819,1166.1724099999997,33197,26,44,25,527,98.16079718501433,0.07687986043348415,0.13010438000000002,0.07392294000000002,1.55829563,20028,77.5064909,15.708008799999998,2.8060715,33390,98.7314823,5.75621444,7.14017991,4.238699670000001,7.951761820000001,0,ALR
2078,"RICHLAND, OH",RICHLAND,OH,0.028999999999999998,126137,4349.55172,115078,9981,223,578,277,91.23254873669106,7.912824944306587,0.17679190000000003,0.45823191999999996,0.2196025,81363,73.5321952,16.7975615,3.42170274,122328,96.98026750000001,11.2517167,16.4937951,8.970868699999999,10.633090099999999,1,AAU
2079,"ROSS, OH",ROSS,OH,0.041,69330,1690.9756100000002,64362,4467,155,266,80,92.83427087840762,6.443098225876244,0.22356844000000003,0.38367229,0.11539016,45531,67.58032990000001,14.115657500000001,2.99795744,63449,91.51738060000001,17.7496887,24.867632499999996,15.0094603,15.4179338,0,LHR
2080,"SANDUSKY, OH",SANDUSKY,OH,0.024,61963,2581.79167,58282,1553,94,142,1892,94.0593580039701,2.5063344253828896,0.15170344000000005,0.22916902,3.0534351099999997,38993,76.6163157,16.282409699999995,3.40061037,60811,98.140826,8.996727570000001,12.030513,7.501279310000001,8.76451954,0,AAR
2081,"SCIOTO, OH",SCIOTO,OH,0.034999999999999996,80327,2295.0571400000003,77253,2458,409,126,81,96.17314228092671,3.059992281549168,0.5091687699999999,0.15685884000000003,0.10083782999999999,51585,63.7569061,13.777260799999999,3.17534167,76736,95.5295231,25.792326899999996,37.6523745,23.523167700000002,15.1068091,0,LHR
2082,"SENECA, OH",SENECA,OH,0.033,59733,1810.09091,57474,1172,90,234,763,96.21817086032847,1.9620645204493328,0.15067048000000002,NA,1.27735088,36666,75.26045930000001,15.6221022,3.0300550899999994,57655,96.5211859,10.751886200000001,14.3172859,9.298366239999998,9.27675988,0,AAR
2083,"SHELBY, OH",SHELBY,OH,0.025,44915,1796.6,43789,615,49,393,69,97.49304241344763,1.3692530335077369,0.10909496,0.87498608,0.15362351,27365,72.94354100000001,17.3762105,3.6689201500000004,44127,98.245575,7.745824549999999,10.546339999999999,5.95581568,8.731221179999995,0,AAR
2084,"STARK, OH",STARK,OH,0.034,367585,10811.3235,339421,25052,950,1529,633,92.33809867105568,6.815294421698383,0.25844363,0.41595821000000005,0.17220507000000002,241153,76.0090067,18.989604099999998,4.62030329,359231,97.7273284,11.060571099999999,16.399197,9.510668879999999,8.458446620000002,1,AAU
